bmdm_tpm	host_id	host_name
0.02851844574	Q5XPT3	Gyltl1b
0.02851157207	Q765I1	Uts2b
0.02849626704	Q62226	Shh
0.02849345798	Q8BHK0	Pnma2
0.02844072586	Q6RHW0	Krt9
0.02843373093	Q01815	Cacna1c
0.02843252184	Q14DK5	Hhipl1
0.02834718355	Q91WM6	Eva1a
0.0283216215	Q8R3I2	Mboat2
0.0283060582	P97318	Dab1
0.02824099964	Q60571	Crhbp
0.02819961457	Q8BLQ9	Cadm2
0.02812349627	Q9CWD0	Gtsf1l
0.02804141619	Q99MH5	Nme5
0.02802682785	Q923D3	Parm1
0.02798978443	Q0VE82	Cpne7
0.02796407934	O70372	Tert
0.02796370761	Q5FWH6	Arhgef15
0.02794267918	P55099	Tac2
0.02792563803	Q6PH08	Erc2
0.02791970248	Q9QXK8	Nmu
0.02788163511	O08762	Prss12
0.02784463444	E9Q9F6	Catsperd
0.02783866836	Q3UZ57	Axdnd1
0.02781890975	Q80XL1	Cblc
0.02779587014	P70352	Art5
0.02778251999	Q8CEQ0	Cdkl1
0.02774781426	Q2VWQ2	Nell1
0.02771335163	P31257	Hoxc10
0.02764095518	E9Q7F5	Gm6792
0.02761890056	O88566	Axin2
0.02752273103	P05125	Nppa
0.02750683147	Q7TN84	Syt14
0.02749978317	Q7TNK1	Rfx4
0.02746772123	Q8BXR9	Osbpl6
0.02742450671	Q9D485	Efhc2
0.02739185685	Q8BHC1	Rab39b
0.02737420259	Q8VEN2	Plet1
0.0273692649	P56476	Gabrr2
0.02736455446	O35975	Art2b
0.02735511313	Q9JIB0	Rangrf
0.02731497659	A0A1B0GST9	Gm2115
0.02722467738	Q06194	F8
0.02721356126	Q62463	Avpr1a
0.02711660511	P54320	Eln
0.0270564416	O35173	Kcns1
0.0270316493	Q8BXJ8	Zfp385b
0.02702332219	Q9D952	Evpl
0.0270175086	O88516	Dll3
0.02696456334	Q0ZCJ7	Mamstr
0.02694452474	Q8VHW4	Cacng5
0.02682484592	Q30D77	Col24a1
0.02677608858	P62816	Hrk
0.02668109503	O70299	Mab21l1
0.02667438987	A2ABU4	Myom3
0.02656424763	P00186	Cyp1a2
0.02654844165	Q9EPT5	Slco2a1
0.02649167051	Q8CBF3	Ephb1
0.02642389212	Q62101	Prkd1
0.02641596081	Q61224	Htr1d
0.02638578939	Q9Z2H2	Rgs6
0.02637184566	Q08879	Fbln1
0.0263657713	Q8C010	Gpr61
0.02633535678	Q9DAR0	1700001L19Rik
0.02626851477	P30873	Sstr1
0.02621934209	Q9JK92	Hspb8
0.02615702685	Q80YA9	Cnksr2
0.02612640808	Q9D6A1	Myo1h
0.02612624387	Q5DTU0	Afap1l2
0.02603705655	P39876	Timp3
0.02603582103	Q9DCQ2	Aspdh
0.02600669419	Q8C9W3	Adamts2
0.02596683597	Q148W0	Atp8b1
0.02591489566	Q6PDJ1	Cachd1
0.02587781407	P0CW03	Ly6c2
0.02587081597	Q6A044	Fam189a1
0.02582676618	Q8R2S8	Cd177
0.02578781092	Q5NBX1	Cobl
0.02578735595	P63115	Slc7a10
0.02569807008	Q8C6D4	Bend5
0.02560079041	O35308	Slc16a8
0.02559319964	Q61835	Fxyd3
0.02558435883	Q924X2	Cpt1b
0.02555470949	Q9EQQ4	Gpr45
0.02548151722	Q1W617	Shroom4
0.02546998576	Q80XS7	Fam83e
0.02546170939	E0CZ42	Fer1l6
0.0254342582	Q8CFW1	Ano2
0.02542046573	Q8K4Z0	Lgi2
0.0253904664	P59055	Csrnp3
0.02536183545	O55239	Nnmt
0.02532770565	O88477	Igf2bp1
0.0253132959	Q9QXP0	Rhcg
0.02530912312	Q5GIG6	Tnni3k
0.0253019125	T1NXB5	Vstm4
0.02529268462	P23953	Ces1c
0.02529268462	Q8CDN8	Ccdc38
0.02529268462	Q925B0	Pawr
0.02523746088	Q91ZW8	Cd209d
0.02521582844	Q8BLR2	Cpne4
0.02516006349	Q50H33	Kctd8
0.02513291586	Q68ED2	Grm7
0.02512977882	Q8CFR0	C1ql2
0.0251185719	Q99NH2	Pard3
0.02511408348	A0A087WRI3	1700101E01Rik
0.02511304037	O88445	Aurkc
0.02510470554	Q61423	Kcna4
0.02508278017	Q8BHH2	Rab9b
0.02507760423	Q6X632	Gpr75
0.02507329807	Q9QZB6	Nr4a3
0.02505963569	Q6TL19	Gucy2g
0.0250591079	Q9WU01	Khdrbs2
0.02502836877	P56485	Ackr3
0.02497275852	P70312	Has2
0.02496716956	Q9D618	Kbtbd12
0.02495856219	Q70IV5	Synm
0.02494202465	Q8BVB5	Defb42
0.02492202525	P70126	St8sia5
0.02491111434	Q8K1I3	Spp2
0.02486157794	Q5SZV5	D130043K22Rik
0.02483665759	Q9EQF6	Dpysl5
0.02482893414	Q5IXF8	Glp2r
0.02481338614	O35111	Kcnk3
0.0247725681	Q810K3	Sgpp2
0.02476176642	Q14B80	Kcnc2
0.02476043931	Q05A13	Sdr16c6
0.02473510582	Q91WJ7	Spats2l
0.02473343144	Q8R2I0	Foxe1
0.02472187192	Q91YH6	Atp6v1b1
0.0246986038	Q8BSL4	Hs3st5
0.02459346535	O35085	Arx
0.02459310021	O35640	Anxa8
0.0245772498	Q8VI67	Sp7
0.02457492465	A2AFS3	5330417C22Rik
0.02456879539	Q149L7	Crtam
0.02452442213	Q3V3R4	Itga1
0.02452135105	Q8K3I4	Myrip
0.0244467998	Q61627	Grid1
0.02443212783	Q3UEZ8	Slc10a4
0.02440925735	Q80Z19	Muc2
0.02440320162	P48437	Prox1
0.02430834699	Q6NS65	Gpr17
0.0243012885	Q8C8K3	Srsf12
0.02426565756	Q8BZ81	Lrrtm3
0.024239564	K7N6K2	Trim34b
0.02419267466	Q91Z69	Srgap1
0.0241451253	Q8BZT2	Sh3rf2
0.02408074342	O88990	Actn3
0.02407826575	Q6NZL8	Scube1
0.0240710401	Q9ER47	Kcnh7
0.02403297156	O54904	B3galt1
0.02401851801	Q8BG34	Ubxn10
0.02389337984	Q8CF93	Galnt13
0.02388478032	Q3UW31	Pate2
0.02382383168	Q9CYS6	2810459M11Rik
0.02381712118	Q3UV71	Tmtc1
0.02374037802	O70176	Adcyap1
0.0235486498	Q80X53	Ccdc116
0.02352583166	Q9QYB8	Add2
0.02352559504	P97431	Irf6
0.02349284717	P28705	Rxrg
0.02348392827	Q8BLX7	Col16a1
0.02348085484	Q67BT3	Slc13a5
0.02345289626	P30875	Sstr2
0.02344378408	Q9D518	Fam227b
0.02341014096	Q8R368	Dyx1c1
0.02332785463	B9EJI9	Tmem229a
0.02331972491	Q8BW86	Arhgef33
0.02329960454	Q04999	Inhbb
0.02327612872	O08543	Efna5
0.02322650029	Q9Z0X0	Cdc42ep5
0.02322281861	Q05306	Col10a1
0.02316384149	P24529	Th
0.02315871838	Q3URE8	Ctxn2
0.02311816943	Q6QNU9	Tlr12
0.02310422283	Q6DIA9	Fbxo27
0.02305484239	F2YMG0	Prss56
0.02300214907	D4PHA7	Wscd2
0.02295065971	Q3UMF9	Faxc
0.02294393866	Q64429	Cyp1b1
0.02292494419	Q9JJP2	Trp73
0.02292317117	D3Z6H8	Amd2
0.02290810634	Q8C0Q4	Nek11
0.02286385011	Q99MT2	Msh4
0.02275345874	Q9D7B7	Gpx8
0.0226734884	D3YUK8	1700015F17Rik
0.02263800062	Q5SP85	Ccdc85a
0.02260888392	Q9Z109	Vsig2
0.02259661121	O70343	Ppargc1a
0.02256755647	A0A1B0GQX2	Tunar
0.02255106098	Q925N4	Cldn16
0.02255106098	Q99MQ4	Aspn
0.02254633983	P17553	Wnt3
0.02249353251	Q9D3P9	Nts
0.02237325564	Q7M6Z4	Kif27
0.02234024322	Q8BZL4	Gpr22
0.02231506626	Q6IEE6	Tmem132e
0.02230306095	P54869	Hmgcs2
0.02229200773	P70689	Gjb6
0.02224970657	Q810C1	Slitrk1
0.0222002038	P63056	Olfm3
0.02218547247	Q91V88	Npnt
0.02208997721	Q99N48	Sytl3
0.02207273736	Q62414	Neurod2
0.0220672648	Q6AXF6	Sidt1
0.021982606	Q60991	Cyp7b1
0.02195019081	Q6P5U8	Ccdc148
0.02191581928	Q8VBT2	Sds
0.02188650988	Q9JME9	Vstm2b
0.02188190411	Q9Z0J4	Nos1
0.02186844762	O70174	Chrna4
0.02180741458	Q9ESH5	Wfdc1
0.02178490089	P48986	Neurod6
0.02172698647	P09838	Dntt
0.02172186353	Q61880	Dmc1
0.021682294	P18337	Sell
0.02167029383	Q8R0A6	Vstm2a
0.02161508892	Q8R370	Ushbp1
0.02160772033	P50285	Fmo1
0.02158498003	Q3UP44	Nhlrc4
0.02156907995	A2AV25	Fibcd1
0.02154339713	Q8BW66	Slc25a48
0.02152468703	P21844	Cma1
0.02148660852	P70397	Dlx6
0.02146066959	Q8JZP2	Syn3
0.02140310006	Q8BRK8	Prkaa2
0.02136703904	Q8BVT6	Pp2d1
0.02128108923	Q00724	Rbp4
0.02122045642	Q9JK53	Prelp
0.02121282598	Q9D9R7	Dmrtc1a
0.0212018423	Q9ESM3	Hapln2
0.02117885868	Q9D241	Rnf186
0.02116191555	Q91X56	S1pr5
0.02113187598	Q62371	Ddr2
0.02110162958	Q3TY86	Aifm3
0.02101805397	Q14AW5	Nsun7
0.0209775319	Q61488	Dhh
0.02097143716	P59158	Slc12a3
0.020864182	Q8BFU0	Rspo2
0.020859044	E9PY61	Gpr179
0.02084591023	Q5SGK3	Aox2
0.02083688999	D7PDD4	G6b
0.02082468032	Q80Z71	Tnn
0.02082003176	Q8BI99	Zfp879
0.02076554749	Q61772	Epha7
0.02073884282	Q9WTL4	Insrr
0.02073712582	P63157	Barhl1
0.02072320616	P26048	Gabra2
0.0207145692	P48540	Gdnf
0.02069888083	Q60767	Ly75
0.02067997885	Q03160	Grb7
0.0206744367	A2AKQ8	Ttc30a2
0.02064701326	P58390	Kcnn2
0.02061761047	P0C6B2	Ptcra
0.02060951003	E9Q173	Btbd16
0.0205942803	Q8JZS0	Lin7a
0.02058549767	Q9WVM6	Tll2
0.02055380113	O09164	Sod3
0.02054804617	Q9D7D2	Serpina9
0.02054555344	F7BWT7	Tspan15
0.02048191604	Q3TYX2	Lrrn4cl
0.02045539552	Q9WUI0	Mixl1
0.02043260071	Q60847	Col12a1
0.02038284466	Q9CPZ1	1700011H14Rik
0.02038065928	Q91Z83	Myh7
0.02033976364	A2AJ77	Prdm12
0.02033881503	A2APX8	Scn1a
0.02031327863	O55038	Cxcl13
0.02030305466	P34968	Htr2c
0.02030190573	O70571	Pdk4
0.02028112198	Q7M732	Rtl1
0.02024795181	Q8BLN6	Unc80
0.02023558222	A3FIN4	Atp8b5
0.02021410552	Q14BI2	Grm2
0.02020809363	Q6NVE3	Spin2c
0.02020761677	P04351	Il2
0.02020257842	A2A5N8	L3mbtl1
0.02019266713	Q9D1Y9	Fam159b
0.02010483128	Q9R171	Cbln1
0.02007349287	Q8BQ86	Chst8
0.02002344435	Q9WV08	Aplnr
0.02002284455	Q9CQ29	Rnf151
0.02001205396	Q3TYE7	Tmem136
0.0200037273	Q8BG47	Rnf152
0.01999375297	Q8R0C3	Slc26a8
0.0199611189	Q8CDI6	Ccdc158
0.01991676804	Q9R0N9	Syt9
0.01989689504	Q8BHW6	Spata21
0.01989161684	Q5MPP0	Fa2h
0.01988902451	Q9DA48	Spaca1
0.01988902451	Q2TJ95	Rspo3
0.01987012507	O88704	Hcn1
0.01984835824	Q61036	Pak3
0.01984335952	Q9EPM5	Sync
0.01982938103	P51436	Drd4
0.01982781063	Q8BHE4	Tmem108
0.01981805186	Q8K3V7	AF529169
0.01975993467	Q80TF3	Pcdh19
0.01975698154	Q5SS91	Sun3
0.01974878713	Q3V0M2	Lrrc36
0.01970802547	Q61743	Kcnj11
0.01970791626	Q9JLI7	Spag6
0.01969967372	Q8BI06	Cemip
0.01963592719	Q9DC29	Abcb6
0.01957986258	P70368	Sebox
0.01957706595	Q7TT15	Wbscr17
0.01957131164	Q64689	St8sia3
0.01955091945	O88816	Aanat
0.01951517817	Q4PNJ2	Nkain2
0.01951406748	Q8C138	Adtrp
0.01951335589	Q4VA61	Dscaml1
0.01947893525	Q9D4K4	Fancd2os
0.01946460236	Q9EQ14	Il23a
0.01946115756	Q9JIL2	Ccl28
0.01945028974	Q80WM7	Prss33
0.01944680579	Q8BGU2	Cbln2
0.01942648925	P70314	Pitx1
0.01941460128	Q61850	Foxc2
0.01938851282	Q6NVG7	Colgalt2
0.01937904327	Q9JJ57	Kcnip1
0.01934719758	Q6DIB5	Megf10
0.01928066233	Q6SP97	Enkur
0.01924655243	P39038	Cdh4
0.01922312944	P52963	Epb4.1l4a
0.01921971545	Q70KY4	Foxo6
0.01918385376	O88470	Foxl2
0.01916840759	P52955	Lbx1
0.01916840759	Q9D9Q0	Lrrc69
0.01915814853	P27782	Lef1
0.01913759018	Q91WR8	Gpx6
0.01911300154	Q62361	Trh
0.01907625186	Q4KL25	Lhfpl5
0.0190377108	D3YV10	Ccdc13
0.01901324047	P35412	Gpr12
0.01900012953	Q3UPR0	Shisa3
0.0189554956	Q3TTE0	Adam5
0.01890958117	Q80SU3	Zar1
0.0188907714	Q3USS3	Drc1
0.01888676945	Q99M80	Ptprt
0.01888363526	P83503	Nyx
0.01887144002	Q8K410	Adam32
0.01886221763	Q91ZM8	Cabp7
0.01885608947	P30935	Sstr3
0.01882533729	Q8C503	Sit1
0.01882275424	Q1HKZ5	Map3k13
0.01882254593	A6H6E2	Mmrn2
0.01881245538	P11214	Plat
0.01879018331	Q9D9U4	Tex22
0.01878276745	P58463	Foxp2
0.01876421585	Q02576	Nhlh1
0.01874353355	Q66JT1	Lrrc8e
0.01870285436	O88273	Grem2
0.01868447344	Q8BHJ7	Gabra5
0.01868106907	Q5SZ99	Trim38
0.01863564208	Q02067	Ascl1
0.01863302244	Q7TSU7	Kirrel2
0.01860038144	O88452	Stc2
0.01859934564	Q9D2E1	Tssk3
0.01854140394	Q7TML3	Slc35f2
0.01853706646	Q14BQ3	4930502E18Rik
0.01851553697	Q69Z89	Radil
0.01845945144	Q9Z1F6	Lect1
0.01841234518	P50171	H2-Ke6
0.01838248359	O88492	Plin4
0.01834612942	P27681	Gabrg3
0.01834423998	Q3UFJ6	Tmem184a
0.01833711456	D2J0Y4	D7Ertd443e
0.01830980331	Q8CGY6	Unc45b
0.01828132901	P70298	Cux2
0.01823939061	Q499E0	Brinp3
0.01821512028	Q3UW68	Capn13
0.01812297372	P97772	Grm1
0.01810617256	A2AGL3	Ryr3
0.01807881927	O54905	B3galt2
0.018067667	Q61572	Foxc1
0.01804940313	Q3TLP5	Echdc2
0.0180439251	Q8C2S0	Usp44
0.01802875212	Q3UVX5	Grm5
0.01802535223	P31310	Hoxa10
0.01795129177	Q9WVB4	Slit3
0.01795033062	P52194	Clgn
0.01793382646	Q04997	Inha
0.01790012218	Q8CHZ8	Dleu7
0.01786146553	Q9Z2W8	Gria4
0.01785983663	Q9WUP1	Ramp3
0.01781168066	Q8BQB6	Fam154b
0.01779309599	Q61125	Bdkrb1
0.01774760793	P97306	Stac
0.01774118271	Q6NZL0	Soga3
0.01773520859	P25962	Adrb3
0.01768974699	O70326	Grem1
0.01767844532	Q5PT54	Slc10a5
0.01766730608	Q8BJE2	Btnl9
0.01760754027	Q8CDK2	Agbl2
0.01757484028	Q7M6Y2	Sox11
0.01756820496	P03966	Mycn
0.01756467081	O35468	Wnt9b
0.01754872788	Q8BU25	Pamr1
0.01750204906	Q0VF58	Col19a1
0.01749742439	Q7TSK3	Pcdh8
0.01747314705	O08524	Tectb
0.01746032648	Q64733	Foxb2
0.01737749095	P00342	Ldhc
0.01737505719	Q8CDU5	Efhb
0.01736405728	Q8K0T7	Unc13c
0.01731817137	Q0VAV2	Exph5
0.01730792869	Q80W15	Igfbpl1
0.01728981785	P97321	Fap
0.01726539225	Q9JI76	Adam21
0.01725781965	Q8BI17	Sh2d7
0.01725156119	Q4VA55	Mum1l1
0.01721775229	O54851	Gjd2
0.0172017069	Q5SV66	Ccdc42
0.01714348325	Q9QZ26	Kcne1l
0.01713677836	Q8BM96	Gpr128
0.01712104375	Q8K1G2	Evc2
0.01710652766	Q9JLL3	Tnfrsf19
0.01708180769	Q9ERZ3	Chrm3
0.01707641724	Q80XH2	Impg2
0.01702944369	Q60857	Slc6a4
0.01700442351	Q6H1V1	Best3
0.01696791663	Q8BWG4	D630003M21Rik
0.01695171973	Q8C165	Pm20d1
0.01692809368	Q3KNK3	Cyb5r2
0.01691805706	Q6IFZ6	Krt77
0.01684949981	Q8BGK2	Adprhl1
0.01683722759	Q8CG27	Actl9
0.01681890704	A0A286YD83	Gm11549
0.01681296808	Q9JHB3	Timp4
0.01680921597	Q8BVG5	Galnt14
0.01678774102	Q5RJH2	Mctp2
0.01678019394	Q8BMQ3	Bnc2
0.01676925174	Q64464	Cyp3a13
0.01676324073	O70209	Pdlim3
0.01675318546	Q922Z0	Ddo
0.01674791614	P33146	Cdh15
0.0167118713	P60954	Nol4
0.01670553473	Q8VBX6	Mpdz
0.01670340622	G3X987	Gimap9
0.01668336563	Q9D7L8	Tmigd1
0.01667793685	Q64264	Htr1a
0.01665526908	Q9D7R7	Pgc
0.01663879081	Q8BXA0	Lrfn5
0.01662542592	Q8BMF5	Grik4
0.01661932306	O08538	Angpt1
0.0165961396	Q64299	Nov
0.01658613732	Q8BYI9	Tnr
0.01658296866	A2AFR3	Frmpd4
0.01656944748	Q6V3W6	Ccdc135
0.01654536282	Q9EQX4	Aif1l
0.01647708453	P61249	Pde6h
0.01645747291	P86044	Ano9
0.01645157342	Q91VA1	Slc44a4
0.0164354341	Q9D5S7	Lrguk
0.0164191354	Q8BZL1	Neu4
0.01639611748	P15089	Cpa3
0.01639539972	Q8BZT5	Lrrc19
0.01639309905	Q62396	Zfp92
0.01634352422	B1AUC7	Arhgap36
0.01627993926	Q61826	Madcam1
0.01624253214	Q8BXX9	Ccdc169
0.01612433659	P48299	Edn3
0.01605993148	P97433	Arhgef28
0.01586901461	P24161	Cd247
0.01583976212	Q920C4	Ms4a3
0.01581608181	Q9JLB4	Cubn
0.01576423988	Q6ZWY6	Ube2d2b
0.0157208499	O54709	Klrk1
0.01570483261	Q8BQU7	Tmem74
0.01566757959	Q8VCR8	Mylk2
0.01560237162	Q505K2	Fam160a1
0.01559783134	Q9ERB5	Slco1c1
0.01557783982	Q91ZX1	Cd209a
0.01557259285	Q8C828	Kbtbd13
0.01554811213	P33534	Oprk1
0.01552436014	Q9R0Y8	Gabrg1
0.01548735003	Q8VCR2	Hsd17b13
0.0154511651	P40226	Thpo
0.01544256078	P33242	Nr5a1
0.01543810684	Q8BYR5	Cadps2
0.01543541242	O35161	Celsr1
0.01541964086	Q8BML2	Oacyl
0.01537482923	Q9JHW9	Aldh1a3
0.01534489105	B2RQE8	Arhgap42
0.01533472134	Q8BVN3	Catsper4
0.01531369825	Q8BHG3	Tmem30b
0.01525122532	Q04742	Emx1
0.01524901999	Q5SX79	Shroom1
0.01517893248	P35343	Cxcr2
0.01512881637	P30548	Tacr1
0.01511565379	P06796	Csn3
0.01509648891	Q6X786	Zpbp2
0.01508678355	Q91Y02	Pcdhb18
0.01506498701	Q8BZJ8	A830018L16Rik
0.01505829358	P10629	Hoxc6
0.0150425899	Q91W97	Hkdc1
0.01499676528	Q8CD78	Sertm1
0.01495330352	Q9Z2C6	Upk1b
0.01494124007	Q5SSE9	Abca13
0.01490145339	P97401	Frzb
0.01485701396	O35103	Omd
0.01485065152	Q8BGK5	Slc35f1
0.01483589153	Q80X56	Trim69
0.0148052427	Q60841	Reln
0.01479164665	Q9DBY4	Tril
0.01477157447	Q9Z2K1	Krt16
0.01475955495	P09631	Hoxa9
0.0147354065	P97295	Npy2r
0.01471394456	Q8BVC4	Ccdc68
0.01470986619	P63250	Kcnj3
0.0147027996	Q9JL04	Fmn2
0.01467132236	Q810I2	Trim50
0.01466382098	Q2HJ10	Slc30a2
0.01462266123	O35054	Cldn4
0.01458518225	P28230	Gjb1
0.01454846676	Q9QY31	Snai3
0.01453428229	B1AQL3	Tmem235
0.01453236802	B2RU40	Prrt4
0.01452863345	Q0KK59	Unc79
0.0145183283	E0CYR6	Gm4477
0.014498881	E9Q4J9	Gpr111
0.01449667889	B5TVM2	Ildr2
0.01448124214	P12242	Ucp1
0.01445748181	Q8C0Q3	Ttc34
0.01445163743	E9Q8Q6	Ccdc141
0.01444844618	Q8R000	Slc51a
0.0144074355	E9Q649	Gcnt4
0.01439143721	A2AHL1	Ano3
0.0143849924	P50228	Cxcl5
0.01436822474	Q925G2	Cybrd1
0.01435987316	Q9JKN6	Nova1
0.01434314461	P63141	Kcna2
0.01426432722	Q8R534	Adam1b
0.01426126726	A2A6M5	Calcoco2
0.01425247446	P97793	Alk
0.01425241764	O88909	Slc22a8
0.01418782065	D3YWQ9	Tmem196
0.01417978754	Q8BHP2	Nutm1
0.01417598807	P33267	Cyp2f2
0.01416283106	Q91WF3	Adcy4
0.01415702109	Q8JZS7	Hmgcll1
0.0141456651	A2RSX4	4933433C11Rik
0.01413482971	O54931	Palm2
0.01412887994	Q8VCD3	Lman1l
0.01409604503	Q8C5U4	4933402P03Rik
0.0140854067	Q8VI51	Sorcs3
0.01407830731	Q80WQ4	6430573F11Rik
0.01407030663	P28236	Gja8
0.0140272277	Q64676	Ugt8a
0.01402565997	P28654	Dcn
0.01400421297	Q9QZE2	Clnk
0.0139369834	P48759	Ptx3
0.01391580671	Q9QZS0	Col4a3
0.01386709968	Q9QZZ4	Myo15
0.0138511166	O35602	Rax
0.01384942533	Q6PB90	Pcdhb14
0.01384942533	Q01102	Selp
0.01382770229	Q8CHW5	Ccdc64b
0.01382191452	J9SQF3	Trpm3
0.01380925889	P82350	Sgca
0.01380377789	Q9CPS8	1700019D03Rik
0.01378920805	A7DTG3	Sertad4
0.01378110955	Q8JZW8	Pnma3
0.01376134496	P46938	Yap1
0.01375341574	Q8VC12	Uroc1
0.01374547492	Q99N32	Klb
0.01371472261	Q7TNC6	Kif26b
0.01369470256	P23359	Bmp7
0.01367445729	Q61614	Ednra
0.01367048827	P13297	Msx1
0.01366687198	P30677	Gna14
0.01364810234	D3YVL2	Ttc18
0.01363525895	P28047	Wnt7b
0.0135974139	P48615	Wnt11
0.01357132227	Q6IFT4	Arhgap20
0.01353610476	Q9D4C9	Clvs1
0.01351144305	Q8BUZ1	Abra
0.01350377888	P30987	Tbxa2r
0.01349533784	Q3UPL6	Ms4a15
0.01346709787	Q91YE8	Synpo2
0.01343519328	Q8VHD6	Slc2a10
0.01342004682	Q6YNI2	Gpr6
0.01341960938	Q8VHR0	Pcdh18
0.01341200298	Q8VIK5	Pear1
0.01340921823	Q0KK55	Kndc1
0.01340379747	Q8C310	Robo4
0.01339369264	Q3UEI1	Pde4c
0.01338393898	Q9EQH7	Ndst3
0.013289345	Q8R4I7	Neto1
0.01328524698	Q0P543	Gipr
0.01323943665	Q9D826	Pipox
0.01315676265	Q8BX79	Gpr21
0.0131520053	P70170	Abcc9
0.01309774145	Q9CR42	Ankrd1
0.01304600093	Q8VDF3	Dapk2
0.01304502063	Q8R4A3	Dact1
0.01303074061	P14220	Gypa
0.01302420798	Q9R053	Scn11a
0.01301791083	Q307W7	Kncn
0.01301730742	Q3URE9	Lingo2
0.01298595662	Q8BPB5	Efemp1
0.01293649382	G3X8Y1	Trim55
0.01290710915	Q64434	Ptk6
0.01288046038	A0A5K7RLP0	Gm4969
0.01280367557	Q7TS55	Tnfsf18
0.01276044072	Q8R4D5	Trpm8
0.01274200124	P58659	Eva1c
0.01272990865	A2APC3	Ttll9
0.01267407591	P18894	Dao
0.01266338436	P28231	Gjb3
0.01262562194	P35292	Rab17
0.01258972112	Q9DAM1	Lrrc34
0.01254990113	Q80UJ1	Slc22a20
0.01252326558	A2ALU4	Shroom2
0.0125169096	P17679	Gata1
0.01251625016	A1L317	Krt24
0.01251064564	Q9QZB0	Rgs17
0.01250947723	Q3UIZ8	Mylk3
0.01248048786	Q9WUT7	Ccr9
0.01247754453	Q61391	Mme
0.01247101232	Q9Z0L3	Oc90
0.01246339331	P70408	Cdh10
0.01244930815	P70232	Chl1
0.01243880222	Q4VAH7	Hepacam2
0.0124189686	Q9CWU0	Tdrd12
0.0123551584	Q91WN3	Slc7a13
0.0123551584	E9Q3E1	Aldh3b2
0.01232637168	Q8CBH7	11-Mar
0.01230180167	Q8BJD1	Itih5
0.01228629546	Q8BQT2	Fam69c
0.01226541114	Q8CDE2	Ccin
0.01225550877	Q6PAQ9	Prrg3
0.01224051542	Q923X1	Eltd1
0.01222970692	Q9Z1L4	Rs1
0.01221855926	Q9Z186	G6pc2
0.01221255526	P25318	Col8a2
0.01216071235	Q9JK95	Perp
0.01204029789	Q8C5H1	Ano4
0.0120394541	Q6KAS7	Zfp521
0.01203891228	Q80YA8	Crb2
0.01197543366	P21761	Trhr
0.01197363476	Q9JK97	Kcnq4
0.01196670204	Q7TQA1	Igsf1
0.01194703552	Q9QUP4	Chst5
0.01188337577	Q6GU68	Islr
0.01188337577	P48614	Wnt10b
0.01186475816	Q6P5U7	Nwd2
0.01186206378	P30545	Adra2b
0.01183900417	Q6A152	Cyp4x1
0.01183692447	Q8BWF2	Gimap5
0.01180669734	Q80UQ2	Rassf6
0.01172015669	Q8R0K2	Trim31
0.01171496661	P30549	Tacr2
0.01169899723	O35181	Nrg3
0.01168391984	Q62148	Aldh1a2
0.01164610297	Q99J59	Tspan1
0.01162459111	P06683	C9
0.01158414438	Q9ERH8	Slc28a3
0.01156455492	A2AVR2	Mroh7
0.01156266897	F8VPN2	Tex15
0.01155923605	Q99N50	Sytl2
0.0115400688	Q64285	Cel
0.01152107753	G3UWD5	A330050F15Rik
0.0114661441	Q8BWD2	Ip6k3
0.01143145807	O70342	Npy5r
0.01141282939	Q9D439	Ccdc11
0.01140591134	Q3URK3	Tet1
0.01139207335	Q810N6	Ankrd45
0.01137982131	O08747	Unc5c
0.01136759524	Q02858	Tek
0.01134880415	P35584	Foxa3
0.01133836018	Q8K3V4	Padi6
0.01127233073	P97334	Nkx2-3
0.01124208192	P63013	Prrx1
0.01123871991	Q8CGD2	Crispld1
0.01122063005	Q8BZ94	Zmat4
0.01119763307	E9Q7P9	Cdhr2
0.01118679575	Q99MX1	Usp26
0.0111769801	Q80XG9	Lrrtm4
0.01115664019	Q8BJ73	Rspo4
0.01113316261	Q5U901	Cpa6
0.0111237988	P04426	Wnt1
0.01112221006	Q61086	Fzd3
0.01110188321	Q8CGQ8	Slc24a4
0.01108857128	Q8BJ52	4833424O15Rik
0.0110769111	Q8VCJ6	Mrgprf
0.01107160658	Q6PHB0	Il20ra
0.01106794716	Q80WT2	Dmrt3
0.01103461284	Q3UPW2	Elf3
0.01102412783	P47743	Grm8
0.01102408855	Q9QYY7	Esm1
0.0109989201	E9Q5R7	Nlrp12
0.01099637968	Q6NXH9	Krt73
0.01098137126	Q64HY3	Sp9
0.01097958388	Q9ET78	Jph2
0.01095790996	Q91V95	Pth2r
0.0109251013	Q8K1S7	Kremen2
0.01092361621	Q7TPD7	Lrrc75b
0.0109217149	P55249	Alox12e
0.01091994034	Q9WUS4	Gja10
0.01088078701	P97794	Kcnj8
0.01085674618	Q61001	Lama5
0.01084608756	D3Z6S9	Erich6
0.01080179766	B1AY15	Usp51
0.01078369139	Q91XZ4	Pcdhb6
0.01078075405	Q3TYU2	Atp13a5
0.0107627314	Q8BSF5	Klhl38
0.01075144746	Q00175	Pgr
0.01074863618	Q8CBB2	Slc15a5
0.01072249453	Q91WS4	Bhmt2
0.0107174379	Q64387	Pnoc
0.01069984846	Q3TBL6	Tnfaip8l3
0.01068351952	Q9ESN4	C1ql3
0.01067489661	Q8BH53	A330021E22Rik
