organism,strategy,settings,metric,runs,conclusive,pass_rate,observed,observed_low,observed_high,chance,skill,skill_low,skill_high,seconds
Tg,map_neighbours,"{""k"": 15, ""n_neighbors"": 25, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.2520735952735631,0.21937287637276787,0.28477431417435833,0.05766522758678112,0.20627028318311386,0.17010209298842882,0.2424384733777989,10.062000000000001
Tg,map_neighbours,"{""k"": 15, ""n_neighbors"": 25, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.745409536658688,0.7399259713341703,0.7508931019832058,0.7509748305214552,-0.022692141108752503,-0.05602038722723876,0.010636105009733752,10.482000000000001
Tg,map_neighbours,"{""k"": 15, ""n_neighbors"": 25, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.4119949155853476,0.38197673508272306,0.4420130960879722,0.19568008293173286,0.26901251397807385,0.23507375238852385,0.30295127556762386,13.863999999999999
Tg,map_neighbours,"{""k"": 15, ""n_neighbors"": 25, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.2,0.6375,0.5744542124558674,0.7005457875441325,0.65025,-0.03742104282261165,-0.1848606714626424,0.11001858581741912,13.666
Tg,map_neighbours,"{""k"": 15, ""n_neighbors"": 25, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.8,0.7768006691676848,0.7545133331335416,0.7990880052018279,0.7164793757612602,0.21196711201146518,0.16856973398862093,0.2553644900343094,9.987999999999998
Tg,map_neighbours,"{""k"": 15, ""n_neighbors"": 60, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.2397861885805094,0.2113061324165442,0.26826624474447464,0.058187266384472934,0.19285944789699191,0.1652038082927062,0.22051508750127763,14.656
Tg,map_neighbours,"{""k"": 15, ""n_neighbors"": 60, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.7444619462814627,0.7346915138310451,0.7542323787318802,0.7510637154650099,-0.026448361462573212,-0.04188464247027976,-0.011012080454866669,15.65
Tg,map_neighbours,"{""k"": 15, ""n_neighbors"": 60, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.40136749034348573,0.37739967374594197,0.4253353069410295,0.19580774126701708,0.25558222438405964,0.2254961299448736,0.28566831882324567,10.766
Tg,map_neighbours,"{""k"": 15, ""n_neighbors"": 60, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.64,0.5904305399886296,0.6895694600113704,0.6563749999999999,-0.04904752795674751,-0.1130450493175721,0.014949993404077086,10.214
Tg,map_neighbours,"{""k"": 15, ""n_neighbors"": 60, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,1.0,0.7804781616819643,0.7581355791506601,0.8028207442132684,0.7165949501314808,0.2242587955904241,0.16747835484336254,0.2810392363374857,14.877999999999997
Tg,map_neighbours,"{""k"": 5, ""n_neighbors"": 10, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.2748810904158909,0.24352383367946184,0.30623834715232,0.09709729899920472,0.19689451175740383,0.16202493069375729,0.23176409282105037,16.696000000000005
Tg,map_neighbours,"{""k"": 5, ""n_neighbors"": 10, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.7196012664101343,0.6939724188337034,0.7452301139865652,0.6959007738118398,0.07703576349596358,-0.02376100443260408,0.17783253142453126,15.894
Tg,map_neighbours,"{""k"": 5, ""n_neighbors"": 10, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.4186946642952988,0.3955689702029463,0.44182035838765127,0.19250495661243877,0.2800952245535754,0.2509503657795387,0.30924008332761205,15.174000000000001
Tg,map_neighbours,"{""k"": 5, ""n_neighbors"": 10, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.5725,0.5205574683158216,0.6244425316841784,0.6052500000000001,-0.08290994693610138,-0.1888014174788749,0.022981523606672175,15.374
Tg,map_neighbours,"{""k"": 5, ""n_neighbors"": 10, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,1.0,0.7699284039766843,0.7287618263215219,0.8110949816318467,0.6535647775171916,0.33760421405587604,0.24359647785900884,0.43161195025274324,16.462
Tg,map_neighbours,"{""k"": 5, ""n_neighbors"": 25, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.2661954566592838,0.24016948069894622,0.29222143261962136,0.0980747278834128,0.18642107475832115,0.15893020189637466,0.21391194762026763,16.233999999999998
Tg,map_neighbours,"{""k"": 5, ""n_neighbors"": 25, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.7179623051822323,0.7094093113343787,0.7265152990300858,0.6985098029759509,0.06423385197293388,0.02557280482538969,0.10289489912047807,17.169999999999998
Tg,map_neighbours,"{""k"": 5, ""n_neighbors"": 25, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.4087676936310838,0.38087110662267526,0.4366642806394923,0.19228426612345442,0.2679755244419158,0.23199665236873115,0.3039543965151004,16.71
Tg,map_neighbours,"{""k"": 5, ""n_neighbors"": 25, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.605,0.5442900580734237,0.6657099419265763,0.61425,-0.02202152177915497,-0.12377485602232516,0.07973181246401523,16.241999999999997
Tg,map_neighbours,"{""k"": 5, ""n_neighbors"": 25, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,1.0,0.7623500539522757,0.7415671200066954,0.783132987897856,0.6566985915207983,0.3081688263534462,0.2826074211075174,0.33373023159937504,16.101999999999997
Tg,map_neighbours,"{""k"": 5, ""n_neighbors"": 60, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.248702990769451,0.21826368851622577,0.27914229302267624,0.09629369444725323,0.1686873328412412,0.13807734475237438,0.19929732093010805,16.607999999999997
Tg,map_neighbours,"{""k"": 5, ""n_neighbors"": 60, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.7112274268989507,0.6996503670178631,0.7228044867800383,0.7011404518932285,0.03355598525679247,-0.010359354012625735,0.07747132452621068,17.834
Tg,map_neighbours,"{""k"": 5, ""n_neighbors"": 60, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.38001169518973377,0.36415404350937863,0.3958693468700889,0.19330928153646387,0.23143165867142185,0.21135593579664355,0.25150738154620017,17.151999999999997
Tg,map_neighbours,"{""k"": 5, ""n_neighbors"": 60, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.6,0.5636004975901231,0.6363995024098769,0.6184999999999999,-0.05623471570625388,-0.23603730602078848,0.12356787460828073,16.958000000000002
Tg,map_neighbours,"{""k"": 5, ""n_neighbors"": 60, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,1.0,0.7605531954741526,0.731125023679958,0.7899813672683471,0.6600269863981678,0.2963434152805601,0.24027938061308995,0.3524074499480302,17.202
Tg,map_neighbours,"{""k"": 50, ""n_neighbors"": 10, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.23753539655704445,0.21129149526727148,0.2637792978468174,0.022474837060105297,0.22000165488171378,0.19304971868322884,0.2469535910801987,13.358
Tg,map_neighbours,"{""k"": 50, ""n_neighbors"": 10, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.7596103127236129,0.7534043073588117,0.7658163180884141,0.756605676816284,0.011890618807387428,-0.026000854150379137,0.04978209176515399,14.248000000000001
Tg,map_neighbours,"{""k"": 50, ""n_neighbors"": 10, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.4093415055005124,0.3940935085366557,0.4245895024643691,0.2077001514970444,0.2545142812957682,0.2371352620115189,0.2718933005800175,15.648
Tg,map_neighbours,"{""k"": 50, ""n_neighbors"": 10, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.6775,0.6150299851330496,0.7399700148669504,0.680375,-0.007566358504609324,-0.037096082133940216,0.021963365124721565,15.314000000000002
Tg,map_neighbours,"{""k"": 50, ""n_neighbors"": 10, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.6,0.7818179882343523,0.7480512090107372,0.8155847674579675,0.7243430805728392,0.2097279741703036,0.1527256085543825,0.2667303397862247,13.766
Tg,map_neighbours,"{""k"": 50, ""n_neighbors"": 25, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.22371035874168282,0.19140790269365804,0.2560128147897076,0.017912571203844884,0.20954720090602544,0.17649728982699947,0.2425971119850514,16.266
Tg,map_neighbours,"{""k"": 50, ""n_neighbors"": 25, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.7580915143366794,0.7511126418859105,0.7650703867874483,0.7574023555798176,0.002589074205463995,-0.027496184055597048,0.03267433246652504,17.753999999999998
Tg,map_neighbours,"{""k"": 50, ""n_neighbors"": 25, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.40511910359955017,0.38900910081925305,0.4212291063798473,0.2088702961468385,0.24806822693581357,0.2297956674304828,0.26634078644114434,14.325999999999999
Tg,map_neighbours,"{""k"": 50, ""n_neighbors"": 25, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.6799999999999999,0.6213075659323516,0.7386924340676483,0.6779999999999999,0.006961491633296549,-0.016826137966250918,0.030749121232844012,13.644
Tg,map_neighbours,"{""k"": 50, ""n_neighbors"": 25, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.8,0.7827538382024603,0.7550971981456116,0.8104104782593089,0.7266702775049816,0.2054703616224205,0.17275855841513946,0.23818216482970153,16.082
Tg,map_neighbours,"{""k"": 50, ""n_neighbors"": 60, ""target"": ""compartment""}",correct calls per hidden gene,5,5,1.0,0.21225772653305025,0.18326981293042321,0.2412456401356773,0.01704100276137494,0.1985983217204891,0.16900456234621983,0.2281920810947584,14.660000000000002
Tg,map_neighbours,"{""k"": 50, ""n_neighbors"": 60, ""target"": ""dtm_class""}",correct calls per hidden gene,5,5,0.0,0.7577665527873659,0.7502678930763478,0.7652652124983841,0.7573822623848445,0.001509481774722006,-0.015289201164269246,0.018308164713713257,15.651999999999997
Tg,map_neighbours,"{""k"": 50, ""n_neighbors"": 60, ""target"": ""lopit_unified""}",correct calls per hidden gene,5,5,1.0,0.3957848791042029,0.37404290032668464,0.41752685788172117,0.21018273888780784,0.23499563491374467,0.2090962517995734,0.2608950180279159,18.012
Tg,map_neighbours,"{""k"": 50, ""n_neighbors"": 60, ""target"": ""screen_any_phenotype""}",correct calls per hidden gene,5,5,0.0,0.6799999999999999,0.6173374730746413,0.7426625269253586,0.6808749999999998,-0.0026253150462523384,-0.028780117728838754,0.023529487636334077,17.388
Tg,map_neighbours,"{""k"": 50, ""n_neighbors"": 60, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.8,0.784601727452614,0.7607862405453957,0.8084172143598324,0.7267417442682877,0.21118768258202408,0.17599170301547526,0.2463836621485729,14.922
Tg,masked_imputation,"{""rank"": 20}",median per-column rank correlation on hidden entries,5,5,1.0,0.8683251358277282,0.861206975597427,0.8754432960580294,0.0005621542193716807,0.8682531905144277,0.8612032591060035,0.875303121922852,15.168000000000001
Tg,masked_imputation,"{""rank"": 5}",median per-column rank correlation on hidden entries,5,5,1.0,0.7368154266308472,0.7320379802484848,0.7415928730132096,-0.0010916529449198802,0.7371016172572246,0.7322643324315419,0.7419389020829072,12.512
Tg,masked_imputation,"{""rank"": 60}",median per-column rank correlation on hidden entries,5,5,1.0,0.9021465124934757,0.8975190646972397,0.9067739602897116,0.0007112907294896205,0.9020757599391442,0.897401083968839,0.9067504359094495,18.503999999999998
Tg,multiplex_modules,"{""agreement"": 0.3, ""resolution"": 0.5, ""target"": ""compartment""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.16600212400285627,0.15853093396649412,0.17347331403921842,0.15738264842040656,0.01022967175127843,0.00749841088425834,0.012960932618298518,369.774
Tg,multiplex_modules,"{""agreement"": 0.3, ""resolution"": 0.5, ""target"": ""dtm_class""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.5033541068634044,0.4935113476091153,0.5131968661176936,0.5099384418821312,-0.013475577778216239,-0.028559546962606715,0.0016083914061742373,269.324
Tg,multiplex_modules,"{""agreement"": 0.3, ""resolution"": 0.5, ""target"": ""lopit_unified""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.2563557335411732,0.23704106571130984,0.27567040137103654,0.24080582104398246,0.020539441184758873,0.003736938976998748,0.037341943392519,358.46799999999996
Tg,multiplex_modules,"{""agreement"": 0.3, ""resolution"": 0.5, ""target"": ""screen_any_phenotype""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.5567502024684113,0.4804585659175494,0.6330418390192732,0.5286623389791417,0.06050504374417811,-0.07549338124240862,0.19650346873076485,258.16400000000004
Tg,multiplex_modules,"{""agreement"": 0.3, ""resolution"": 0.5, ""target"": ""stage_enriched_derived""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.5316875193487813,0.5079320230981528,0.5554430155994099,0.5317772175477748,-0.0004032459352347157,-0.03186686802519868,0.031060376154729254,209.696
Tg,multiplex_modules,"{""agreement"": 0.3, ""resolution"": 1.0, ""target"": ""compartment""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.17085883653011108,0.16141793939078222,0.18029973366943994,0.1354301193064551,0.04098851963506535,0.03461819911706656,0.04735884015306414,230.17000000000002
Tg,multiplex_modules,"{""agreement"": 0.3, ""resolution"": 1.0, ""target"": ""dtm_class""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.6,0.35046474622650425,0.3420409567766784,0.3588885356763301,0.3006574508243098,0.07117055575125324,0.05643896756966836,0.08590214393283811,149.244
Tg,multiplex_modules,"{""agreement"": 0.3, ""resolution"": 1.0, ""target"": ""lopit_unified""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,1.0,0.27097353825169873,0.2609796922988034,0.28096738420459405,0.19235025531990493,0.09734937704357663,0.08692933689501384,0.10776941719213942,182.498
Tg,multiplex_modules,"{""agreement"": 0.3, ""resolution"": 1.0, ""target"": ""screen_any_phenotype""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.5495647739995588,0.5075376547488054,0.5915918932503123,0.5562978443483724,-0.01471765182946475,-0.05318624212418697,0.023750938465257464,147.732
Tg,multiplex_modules,"{""agreement"": 0.3, ""resolution"": 1.0, ""target"": ""stage_enriched_derived""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.4,0.382035628591508,0.36230321162355383,0.4017680455594622,0.33253927652424303,0.0739204688612132,0.036210320419323296,0.11163061730310311,113.66399999999999
Tg,multiplex_modules,"{""agreement"": 0.3, ""resolution"": 2.0, ""target"": ""compartment""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.14450960916472047,0.13622763965332055,0.1527915786761204,0.10908434198919051,0.03976661618114896,0.032877129896888825,0.0466561024654091,146.078
Tg,multiplex_modules,"{""agreement"": 0.3, ""resolution"": 2.0, ""target"": ""dtm_class""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.22208506805614622,0.2072212573195206,0.23694887879277185,0.1897713262377805,0.03989236883241742,0.03015445713558522,0.049630280529249615,100.034
Tg,multiplex_modules,"{""agreement"": 0.3, ""resolution"": 2.0, ""target"": ""lopit_unified""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,1.0,0.2235131102944344,0.21296014848706285,0.23406607210180597,0.1493683335733637,0.08716592724856277,0.07521016715687093,0.09912168734025462,95.85400000000001
Tg,multiplex_modules,"{""agreement"": 0.3, ""resolution"": 2.0, ""target"": ""screen_any_phenotype""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.2,0.4311630485997129,0.3703340977643995,0.49199199943502625,0.4031345431339018,0.04536209693330732,-0.03445259782001677,0.1251767916866314,100.35400000000001
Tg,multiplex_modules,"{""agreement"": 0.3, ""resolution"": 2.0, ""target"": ""stage_enriched_derived""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.30265710500732623,0.2930325448281566,0.31228166518649586,0.28161608820432377,0.029303074090523608,0.019132732183350168,0.03947341599769705,68.596
Tg,multiplex_modules,"{""agreement"": 0.5, ""resolution"": 0.5, ""target"": ""compartment""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.16681181689551308,0.16055828872871272,0.17306534506231344,0.157339644779331,0.011233452015924721,0.007484464311143633,0.01498243972070581,370.614
Tg,multiplex_modules,"{""agreement"": 0.5, ""resolution"": 0.5, ""target"": ""dtm_class""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.503621266005491,0.4936527835439109,0.5135897484670711,0.5095214728190125,-0.012069825355942653,-0.028184628782942693,0.004044978071057387,243.69
Tg,multiplex_modules,"{""agreement"": 0.5, ""resolution"": 0.5, ""target"": ""lopit_unified""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.2560322532618419,0.23700619072654425,0.2750583157971396,0.2402474068098066,0.020829745487367744,0.00516581902030715,0.03649367195442833,310.534
Tg,multiplex_modules,"{""agreement"": 0.5, ""resolution"": 0.5, ""target"": ""screen_any_phenotype""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.5463927214078053,0.47358985773030227,0.6191955850853083,0.5288458143579295,0.038348067012303956,-0.08652469938157928,0.16322083340618718,232.43800000000002
Tg,multiplex_modules,"{""agreement"": 0.5, ""resolution"": 0.5, ""target"": ""stage_enriched_derived""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.5316875193487813,0.5079320230981528,0.5554430155994099,0.5317772175477748,-0.0004032459352347157,-0.03186686802519868,0.031060376154729254,209.012
Tg,multiplex_modules,"{""agreement"": 0.5, ""resolution"": 1.0, ""target"": ""compartment""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.17073597448024633,0.161272632738405,0.18019931622208765,0.13566124790274064,0.04058929870385447,0.03403323330182978,0.04714536410587916,216.26799999999997
Tg,multiplex_modules,"{""agreement"": 0.5, ""resolution"": 1.0, ""target"": ""dtm_class""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.6,0.3504184268348246,0.3417002054738434,0.3591366481958058,0.30092898158008896,0.0707512542093422,0.056085096924081854,0.08541741149460254,132.984
Tg,multiplex_modules,"{""agreement"": 0.5, ""resolution"": 1.0, ""target"": ""lopit_unified""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,1.0,0.2711764052991268,0.26108577409046774,0.28126703650778584,0.19239587374955108,0.09754935071836227,0.08687297476446336,0.10822572667226117,140.82
Tg,multiplex_modules,"{""agreement"": 0.5, ""resolution"": 1.0, ""target"": ""screen_any_phenotype""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.5495647739995588,0.5075376547488054,0.5915918932503123,0.5562978443483724,-0.01471765182946475,-0.05318624212418697,0.023750938465257464,133.30200000000002
Tg,multiplex_modules,"{""agreement"": 0.5, ""resolution"": 1.0, ""target"": ""stage_enriched_derived""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.4,0.3834564644172288,0.36382117196960234,0.40309175686485527,0.3326219020746953,0.07592206358036147,0.037654688327590155,0.11418943883313278,110.854
Tg,multiplex_modules,"{""agreement"": 0.5, ""resolution"": 2.0, ""target"": ""compartment""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.14406832352573362,0.1354962148325717,0.15264043221889553,0.10924567109755527,0.0390983400274643,0.03193080049448859,0.04626587956044,126.68800000000002
Tg,multiplex_modules,"{""agreement"": 0.5, ""resolution"": 2.0, ""target"": ""dtm_class""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.22223702652034083,0.20743143637496778,0.23704261666571388,0.18986521449035054,0.03996823560231623,0.030307800716005678,0.04962867048862678,93.956
Tg,multiplex_modules,"{""agreement"": 0.5, ""resolution"": 2.0, ""target"": ""lopit_unified""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,1.0,0.2231334546088329,0.21318034376711875,0.23308656545054707,0.14951408073954692,0.08656157146521923,0.0750258181864816,0.09809732474395685,92.052
Tg,multiplex_modules,"{""agreement"": 0.5, ""resolution"": 2.0, ""target"": ""screen_any_phenotype""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.2,0.4311630485997129,0.3703340977643995,0.49199199943502625,0.4031345431339018,0.04536209693330732,-0.03445259782001677,0.1251767916866314,94.632
Tg,multiplex_modules,"{""agreement"": 0.5, ""resolution"": 2.0, ""target"": ""stage_enriched_derived""}",F1 of hidden genes in the community chosen for their label on known genes,5,5,0.0,0.30265710500732623,0.2930325448281566,0.31228166518649586,0.28161608820432377,0.029303074090523608,0.019132732183350168,0.03947341599769705,67.91599999999998
Tg,neighbour_space,"{""k"": 10, ""knn"": 15, ""layer"": ""coexpression""}",AUROC of hidden coexpression edges against degree-matched non-pairs,5,5,1.0,0.7899206282032731,0.7851663293322001,0.7946749270743462,0.4908397806390517,0.5874031947858089,0.5796170912975059,0.5951892982741119,4.858
Tg,neighbour_space,"{""k"": 10, ""knn"": 15, ""layer"": ""cofitness""}",AUROC of hidden cofitness edges against degree-matched non-pairs,5,5,1.0,0.5645221403714271,0.5536300358118726,0.5754142449309816,0.4964863627582707,0.13512612043055872,0.11406548815875583,0.1561867527023616,5.744000000000001
Tg,neighbour_space,"{""k"": 10, ""knn"": 15, ""layer"": ""cotranslation""}",AUROC of hidden cotranslation edges against degree-matched non-pairs,5,5,1.0,0.9459244292786139,0.9260221511021397,0.965826707455088,0.48726666470514235,0.894541216401714,0.856752002071279,0.932330430732149,2.38
Tg,neighbour_space,"{""k"": 10, ""knn"": 15, ""layer"": ""struct""}",AUROC of hidden struct edges against degree-matched non-pairs,5,5,1.0,0.7476016965148701,0.6872780984061873,0.8079252946235529,0.5030304875822633,0.4900200616961875,0.35886255749308527,0.6211775658992897,5.108
Tg,neighbour_space,"{""k"": 10, ""knn"": 15, ""layer"": ""xlms""}",AUROC of hidden xlms edges against degree-matched non-pairs,5,5,0.6,0.8470356028727428,0.8320546630085205,0.8620165427369652,0.7921995676370189,0.2635130307741881,0.20916838212446098,0.3178576794239152,2.652
Tg,neighbour_space,"{""k"": 10, ""knn"": 5, ""layer"": ""coexpression""}",AUROC of hidden coexpression edges against degree-matched non-pairs,5,5,1.0,0.7899206282032731,0.7851663293322001,0.7946749270743462,0.4908397806390517,0.5874031947858089,0.5796170912975059,0.5951892982741119,6.882000000000001
Tg,neighbour_space,"{""k"": 10, ""knn"": 5, ""layer"": ""cofitness""}",AUROC of hidden cofitness edges against degree-matched non-pairs,5,5,1.0,0.5645221403714272,0.5536300358118728,0.5754142449309817,0.4964863627582707,0.1351261204305587,0.1140654881587558,0.15618675270236157,3.9400000000000004
Tg,neighbour_space,"{""k"": 10, ""knn"": 5, ""layer"": ""cotranslation""}",AUROC of hidden cotranslation edges against degree-matched non-pairs,5,5,1.0,0.9459244292786139,0.9260221511021397,0.965826707455088,0.48726666470514235,0.894541216401714,0.856752002071279,0.932330430732149,2.566
Tg,neighbour_space,"{""k"": 10, ""knn"": 5, ""layer"": ""struct""}",AUROC of hidden struct edges against degree-matched non-pairs,5,5,1.0,0.7476016965148701,0.6872780984061873,0.8079252946235529,0.5030304875822633,0.4900200616961875,0.35886255749308527,0.6211775658992897,3.87
Tg,neighbour_space,"{""k"": 10, ""knn"": 5, ""layer"": ""xlms""}",AUROC of hidden xlms edges against degree-matched non-pairs,5,5,0.6,0.8470356028727428,0.8320546630085205,0.8620165427369652,0.792199567637019,0.2635130307741881,0.20916838212446098,0.3178576794239152,3.1439999999999997
Tg,neighbour_space,"{""k"": 25, ""knn"": 15, ""layer"": ""coexpression""}",AUROC of hidden coexpression edges against degree-matched non-pairs,5,5,1.0,0.7899206282032731,0.7851663293322001,0.7946749270743462,0.4908397806390516,0.5874031947858089,0.5796170912975059,0.5951892982741119,3.0159999999999996
Tg,neighbour_space,"{""k"": 25, ""knn"": 15, ""layer"": ""cofitness""}",AUROC of hidden cofitness edges against degree-matched non-pairs,5,5,1.0,0.5645221403714272,0.5536300358118728,0.5754142449309817,0.4964863627582707,0.1351261204305587,0.1140654881587558,0.15618675270236157,4.630000000000001
Tg,neighbour_space,"{""k"": 25, ""knn"": 15, ""layer"": ""cotranslation""}",AUROC of hidden cotranslation edges against degree-matched non-pairs,5,5,1.0,0.9459244292786139,0.9260221511021397,0.965826707455088,0.48726666470514235,0.894541216401714,0.856752002071279,0.932330430732149,3.7599999999999993
Tg,neighbour_space,"{""k"": 25, ""knn"": 15, ""layer"": ""struct""}",AUROC of hidden struct edges against degree-matched non-pairs,5,5,1.0,0.7476016965148701,0.6872780984061873,0.8079252946235529,0.5030304875822633,0.4900200616961875,0.35886255749308527,0.6211775658992897,2.5519999999999996
Tg,neighbour_space,"{""k"": 25, ""knn"": 15, ""layer"": ""xlms""}",AUROC of hidden xlms edges against degree-matched non-pairs,5,5,0.6,0.8470356028727428,0.8320546630085205,0.8620165427369652,0.7921995676370189,0.2635130307741881,0.20916838212446098,0.3178576794239152,3.87
Tg,neighbour_space,"{""k"": 25, ""knn"": 5, ""layer"": ""coexpression""}",AUROC of hidden coexpression edges against degree-matched non-pairs,5,5,1.0,0.7899206282032731,0.7851663293322001,0.7946749270743462,0.4908397806390516,0.5874031947858089,0.5796170912975059,0.5951892982741119,2.758
Tg,neighbour_space,"{""k"": 25, ""knn"": 5, ""layer"": ""cofitness""}",AUROC of hidden cofitness edges against degree-matched non-pairs,5,5,1.0,0.5645221403714272,0.5536300358118728,0.5754142449309817,0.4964863627582707,0.1351261204305587,0.1140654881587558,0.15618675270236157,4.470000000000001
Tg,neighbour_space,"{""k"": 25, ""knn"": 5, ""layer"": ""cotranslation""}",AUROC of hidden cotranslation edges against degree-matched non-pairs,5,5,1.0,0.9459244292786139,0.9260221511021397,0.965826707455088,0.48726666470514235,0.894541216401714,0.856752002071279,0.932330430732149,2.07
Tg,neighbour_space,"{""k"": 25, ""knn"": 5, ""layer"": ""struct""}",AUROC of hidden struct edges against degree-matched non-pairs,5,5,1.0,0.7476016965148701,0.6872780984061873,0.8079252946235529,0.5030304875822633,0.4900200616961875,0.35886255749308527,0.6211775658992897,2.21
Tg,neighbour_space,"{""k"": 25, ""knn"": 5, ""layer"": ""xlms""}",AUROC of hidden xlms edges against degree-matched non-pairs,5,5,0.6,0.8470356028727428,0.8320546630085205,0.8620165427369652,0.7921995676370189,0.2635130307741881,0.20916838212446098,0.3178576794239152,5.176
Tg,neighbour_space,"{""k"": 5, ""knn"": 15, ""layer"": ""coexpression""}",AUROC of hidden coexpression edges against degree-matched non-pairs,5,5,1.0,0.7899206282032731,0.7851663293322001,0.7946749270743462,0.4908397806390517,0.5874031947858089,0.5796170912975059,0.5951892982741119,4.006
Tg,neighbour_space,"{""k"": 5, ""knn"": 15, ""layer"": ""cofitness""}",AUROC of hidden cofitness edges against degree-matched non-pairs,5,5,1.0,0.5645221403714272,0.5536300358118728,0.5754142449309817,0.4964863627582707,0.13512612043055872,0.11406548815875583,0.1561867527023616,3.964
Tg,neighbour_space,"{""k"": 5, ""knn"": 15, ""layer"": ""cotranslation""}",AUROC of hidden cotranslation edges against degree-matched non-pairs,5,5,1.0,0.9459244292786139,0.9260221511021397,0.965826707455088,0.48726666470514235,0.894541216401714,0.856752002071279,0.932330430732149,2.306
Tg,neighbour_space,"{""k"": 5, ""knn"": 15, ""layer"": ""struct""}",AUROC of hidden struct edges against degree-matched non-pairs,5,5,1.0,0.7476016965148701,0.6872780984061873,0.8079252946235529,0.5030304875822633,0.4900200616961875,0.35886255749308527,0.6211775658992897,3.524
